-0.0128856
-0.0104946
-0.0090616
-0.0042926
-0.0068126
-0.0097216
-0.0013096
-0.0096756
-0.0103916
-0.0026246
-0.0057326
-0.0141436
-0.0051636
-0.0029016
-0.0132566
-0.0171546
-0.0107896
-0.0169286
-0.0187306
-0.0036956
-0.0099556
-0.0066806
-0.0024446
-0.0164846
-0.0147816
-0.0049096
-0.0047046
-0.0063496
-0.0107306
-0.0093296
-0.0201616
-0.0099596
-0.0115386
-0.0093216
-0.0114306
-0.0171006
-0.0076956
-0.0026526
-0.0040476
-0.0061156
-0.0012406
-0.0077756
-0.0047926
-0.0079526
-0.0106896
-0.0140016
-0.0052396
-0.0128096
-0.0025816
-0.0079556
-0.0133556
-0.0129996
-0.0105046
-0.0058716
-0.0038916
-0.0123176
-0.0065626
-0.0081256
-0.0069776
-0.0063816
-0.0146146
-0.0082506
-0.0084406
-0.0080426
-0.0077206
-0.0078436
-0.0146156
-0.0086226
-0.0046496
-0.0055606
-0.0077366
-0.0099596
-0.0032256
-0.0125236
-0.0144916
-0.0120876
-0.0054176
-0.0137416
-0.0185686
-0.0107516
-0.0088826
-0.0038516
-0.0057986
-0.0045366
-0.0040876
-0.0036346
-0.0056746
-0.0100236
-0.0239806
-0.0061996
-0.0080826
-0.0120806
-0.0115116
-0.0062956
-0.0133146
-0.0026266
-0.0082966
-0.0113976
-0.0129876
-0.0025346
-0.0125636
-0.0125456
-0.0064476
-0.0096706
-0.0035366
-0.0084726
-0.0188996
-0.0174326
-0.0078706
-0.0156566
-0.0037246
-0.0053256
-0.0050176
-0.0123906
-0.0081326
-0.0045986
-0.0083456
-0.0057856
-0.0057276
-0.0100706
-0.0061816
-0.0092506
-0.0049096
-0.0089516
-0.0063056
-0.0098626
-0.0141076
-0.0126816
-0.0065836
-0.0136396
-0.0063396
-0.0166666
-0.0066656
-0.0144706
-0.0153826
-0.0060616
-0.0108026
-0.0060846
-0.0091146
-0.0227016
-0.0159956
-0.0071726
-0.0118696
-0.0136526
-0.0115226
-0.0115146
-0.0132616
-0.0088256
-0.0085656
-0.0129716
-0.0154966
-0.0053716
-0.0176006
-0.0086176
-0.0019576
-0.0072026
-0.0125846
-0.0058336
-0.0073786
-0.0016446
-0.0173176
-0.0169756
-0.0268216
-0.0297666
-0.0478526
-0.0822586
-0.1035656
-0.1156166
-0.1320566
-0.1437526
-0.1356836
-0.1325676
-0.1345976
-0.1374006
-0.1315316
-0.1277996
-0.1117756
-0.1010776
-0.0783096
-0.0575646
-0.0332646
-0.0173686
-0.0105236
-0.0163666
-0.0138616
-0.0057326
-0.0049576
-0.0156926
-0.0095196
-0.0103546
-0.0029246
-0.0123006
-0.0055176
-0.0071886
-0.0082036
-0.0123356
-0.0110466
-0.0181376
-0.0024626
-0.0139286
-0.0116676
-0.0105206
-0.0056956
-0.0065806
-0.0060376
-0.0136346
-0.0070246
-0.0075946
-0.0203316
-0.0156446
-0.0103146
-0.0133716
-0.0072896
-0.0033336
-0.0147256
-0.0046006
-0.0019366
-0.0097726
-0.0072526
-0.0072416
-0.0167826
-0.0135646
-0.0089556
-0.0030686
-0.0151076
-0.0240066
-0.0196986
-0.0109926
-0.0160866
-0.0186176
-0.0141986
-0.0137856
-0.0178336
-0.0121286
-0.0044856
-0.0019316
-0.0057706
-0.0088116
-0.0098566
-0.0059656
-0.0101286
-0.0108346
-0.0070656
-0.0132386
-0.0030066
-0.0044436
-0.0016866
-0.0125796
-0.0134216
-0.0068516
-0.0079896
-0.0095756
-0.0115166
-0.0175796
-0.0056396
-0.0050946
-0.0123896
-0.0066506
-0.0021986
-0.0043776
-0.0133556
-0.0041116
-0.0161146
-0.0035076
-0.0047056
-0.0049406
-0.0030746
-0.0051586
-0.0074396
-0.0024736
-0.0081776
-0.0062426
-0.0199616
-0.0190036
-0.0048986
-0.0037416
-0.0071216
-0.0059786
-0.0044676
-0.0129696
-0.0067996
-0.0122616
-0.0024896
-0.0113076
-0.0113726
-0.0038986
-0.0120016
-0.0057456
-0.0133496
-0.0012836
-0.0014126
-0.0052056
-0.0072026
-0.0130996
-0.0120736
-0.0051366
-0.0081436
-0.0101046
-0.0065016
-0.0028696
-0.0134886
